Date,Last Value
1/1/2018, 
12/29/2017,24.441
12/28/2017,24.651
12/27/2017,24.764
12/26/2017,24.793
12/25/2017, 
12/22/2017,24.965
12/21/2017,25.17
12/20/2017,25.072
12/19/2017,25.13
12/18/2017,25.049
12/15/2017,25.03
12/14/2017,25.173
12/13/2017,25.167
12/12/2017,24.452
12/11/2017,24.175
12/8/2017,24.181
12/7/2017,24.186
12/6/2017,23.867
12/5/2017,23.823
12/4/2017,23.884
12/1/2017,23.773
11/30/2017,23.736
11/29/2017,23.341
11/28/2017,22.596
