Date,Last Value
12/29/2017,25.135
12/28/2017,24.868
12/27/2017,24.631
12/26/2017,24.639
12/25/2017, 
12/22/2017,24.163
12/21/2017,23.735
12/20/2017,23.441
12/19/2017,23.391
12/18/2017,25.239
12/15/2017,25.531
12/14/2017,27.908
12/13/2017,30.264
12/12/2017,35.529
12/11/2017,31.475
12/8/2017,31.947
12/7/2017,30.69
12/6/2017,31.505
12/5/2017,29.458
12/4/2017,30.284
12/1/2017,29.819
11/30/2017,31.551
11/29/2017,29.196
11/28/2017,30.084
